run,iteration,fitness,sure_generated
1,90,0.0017415604088455439,0
2,90,0.00012476765550673008,0
3,90,0.022241193801164627,0
4,90,9.381645327266597e-07,0
5,90,4.645853550755419e-05,0
6,90,0.0008209371590055525,0
7,90,6.644073437200859e-05,0
8,90,0.00013062116340734065,0
9,90,3.388655022718012e-05,0
10,90,2.9211909350124188e-05,0
11,90,5.196927304496057e-06,0
12,90,0.0001479784696130082,0
13,90,0.0004011206910945475,0
14,90,0.00036723745870403945,0
15,90,7.876629388192669e-05,0
16,90,3.0817285733064637e-05,0
17,90,0.10723822563886642,0
18,90,3.393995029910002e-06,0
19,90,0.00040246473508886993,0
20,90,0.06200737506151199,0
21,90,1.3557404372477322e-06,0
22,90,0.00013838907761964947,0
23,90,0.0008472891640849411,0
24,90,0.02233405038714409,0
25,90,2.895132092817221e-05,0
26,90,0.020618680864572525,1
27,90,5.2737061196239665e-05,0
28,90,0.03161437064409256,0
29,90,0.00020129539188928902,0
30,90,9.756143981576315e-07,0
1,91,0.006601147353649139,0
2,91,0.00012172867718618363,0
3,91,0.04606406018137932,0
4,91,7.639600516995415e-05,0
5,91,9.305246749136131e-06,0
6,91,6.192353339429246e-06,0
7,91,6.605835096706869e-06,0
8,91,0.00016986056289169937,0
9,91,0.09941790252923965,0
10,91,2.276629129482899e-05,0
11,91,0.00010721199942054227,0
12,91,9.542031330056489e-05,0
13,91,4.326865746406838e-05,0
14,91,0.0001231311762239784,0
15,91,5.659470480168238e-05,0
16,91,6.311653123702854e-05,0
17,91,0.07123209536075592,0
18,91,0.00021348075824789703,0
19,91,2.653780768469005e-07,0
20,91,0.06589727848768234,0
21,91,0.0003201346262358129,0
22,91,0.00015284802066162229,0
23,91,0.0005142904701642692,0
24,91,0.03331471607089043,0
25,91,1.2406032510625664e-05,0
26,91,0.04404841363430023,1
27,91,3.3174310374306515e-05,0
28,91,4.132836238568416e-06,0
29,91,0.0001063653762685135,0
30,91,0.030570968985557556,0
1,92,0.00015379468095488846,0
2,92,0.0001823478378355503,0
3,92,0.04236327484250069,0
4,92,0.00013569198199547827,0
5,92,6.0771908465540037e-05,0
6,92,0.0008941564592532814,0
7,92,3.7486690416699275e-05,0
8,92,0.00014764652587473392,0
9,92,0.13247977197170258,0
10,92,2.1644549633492716e-05,0
11,92,6.783785647712648e-05,0
12,92,0.0002664680650923401,0
13,92,0.00040139592601917684,0
14,92,0.0002475617511663586,0
15,92,0.00011935212387470528,0
16,92,5.545724434341537e-06,0
17,92,0.05435401573777199,0
18,92,0.0004402824561111629,0
19,92,0.0003606726531870663,0
20,92,0.06179528683423996,0
21,92,0.00016089019482024014,0
22,92,0.0001647315511945635,0
23,92,0.00046217552153393626,0
24,92,0.02875187247991562,0
25,92,1.8872950022341684e-05,0
26,92,2.848385975084966e-06,0
27,92,5.239960501057794e-06,0
28,92,2.36615937865281e-06,0
29,92,0.0001934053871082142,0
30,92,0.02176688052713871,0
1,93,0.00025627424474805593,0
2,93,0.0001001005875878036,0
3,93,0.019266841933131218,0
4,93,0.0001109524309867993,0
5,93,9.992132982006297e-05,0
6,93,0.0008012981270439923,0
7,93,3.376720269443467e-05,0
8,93,0.0001345584896625951,0
9,93,1.2380534144540434e-06,0
10,93,0.00014199383440427482,0
11,93,0.00012811592023354024,0
12,93,0.0003500003076624125,0
13,93,8.097253157757223e-05,0
14,93,0.00018774134514387697,0
15,93,1.641883500269614e-05,0
16,93,7.28092054487206e-05,0
17,93,0.06969349086284637,0
18,93,0.00012322654947638512,0
19,93,0.00041141730616800487,0
20,93,0.043148111552000046,0
21,93,3.2791790545161348e-06,0
22,93,0.00038523355033248663,0
23,93,8.593782695243135e-06,0
24,93,0.056393980979919434,0
25,93,4.352394898887724e-05,0
26,93,0.04631316661834717,1
27,93,2.3840182166168233e-06,0
28,93,0.04847254976630211,0
29,93,7.393724081339315e-05,0
30,93,0.026686737313866615,0
1,94,0.000176291010575369,0
2,94,5.555644747801125e-05,0
3,94,0.05061228200793266,0
4,94,2.5601097149774432e-05,0
5,94,4.2886254959739745e-05,0
6,94,1.2833642358600628e-05,0
7,94,6.0775088059017435e-05,0
8,94,0.00015627247921656817,0
9,94,0.0732123926281929,0
10,94,3.5242723242845386e-05,0
11,94,8.364402310689911e-05,0
12,94,0.0004776740388479084,0
13,94,2.1065307009848766e-05,0
14,94,0.00014674979320261627,0
15,94,6.402103463187814e-05,0
16,94,3.2661894238117384e-06,0
17,94,0.12258871644735336,0
18,94,0.00038446299731731415,0
19,94,0.0003822981962002814,0
20,94,0.07105174660682678,0
21,94,0.0006019520806148648,0
22,94,0.0007397336303256452,0
23,94,0.00024330729502253234,0
24,94,2.7032155003325897e-07,0
25,94,5.003033220418729e-05,0
26,94,0.05847956985235214,1
27,94,3.9851642213761806e-05,0
28,94,0.08533024787902832,0
29,94,0.0004086712433490902,0
30,94,0.029575642198324203,0
1,95,0.0014541774289682508,0
2,95,0.0011466572759673,0
3,95,0.06357470899820328,0
4,95,9.28058143472299e-05,0
5,95,3.7390385841717944e-05,0
6,95,0.004186131991446018,0
7,95,4.792840263689868e-05,0
8,95,0.0001254073140444234,0
9,95,0.04674525558948517,0
10,95,1.7424419638700783e-05,0
11,95,0.0001656763779465109,0
12,95,0.00022726233873981982,0
13,95,0.012173461727797985,0
14,95,0.0001272006775252521,0
15,95,9.02131650946103e-05,0
16,95,4.9565427616471425e-05,0
17,95,0.11786332726478577,0
18,95,0.0002175164845539257,0
19,95,0.0002725064114201814,0
20,95,0.07657300680875778,0
21,95,0.0007402032497338951,0
22,95,0.0005654474371112883,0
23,95,0.00012568650708999485,0
24,95,0.059706490486860275,0
25,95,1.0647685485309921e-05,0
26,95,0.02057201787829399,1
27,95,2.0407025658641942e-05,0
28,95,0.057656001299619675,0
29,95,0.03768107295036316,0
30,95,0.037990957498550415,0
1,96,0.0011776884784922004,0
2,96,0.00020194075477775186,0
3,96,0.05426940694451332,0
4,96,8.890402386896312e-05,0
5,96,2.040897925326135e-05,0
6,96,7.690024972362153e-07,0
7,96,3.650453800219111e-05,0
8,96,0.00010116344492416829,0
9,96,0.15334802865982056,1
10,96,5.796025652671233e-05,0
11,96,7.049497799016535e-05,0
12,96,0.00012144905485911295,0
13,96,0.0031009360682219267,0
14,96,0.0001945059630088508,0
15,96,0.0002091983478749171,0
16,96,4.215003355056979e-05,0
17,96,0.09973325580358505,0
18,96,0.00036648253444582224,0
19,96,0.00046385539462789893,0
20,96,0.057097844779491425,0
21,96,0.00047222021385096014,0
22,96,0.00032250743242911994,0
23,96,0.00019365698972251266,0
24,96,0.048992883414030075,0
25,96,1.757322570483666e-05,0
26,96,0.04889954254031181,1
27,96,2.8613427275558934e-05,0
28,96,0.07959075272083282,0
29,96,2.381112972216215e-05,0
30,96,0.03611435368657112,0
1,97,0.0010925373062491417,0
2,97,0.0016064551891759038,0
3,97,0.00012737726501654834,0
4,97,1.106493527913699e-05,0
5,97,8.628892101114616e-05,0
6,97,0.0008627799106761813,0
7,97,5.3075629693921655e-05,0
8,97,0.00011961220297962427,0
9,97,1.7033091808116296e-06,0
10,97,2.6429961508256383e-05,0
11,97,6.87738211126998e-05,0
12,97,0.00013860933540854603,0
13,97,1.4594862477679271e-05,0
14,97,0.0003079750167671591,0
15,97,3.159027619403787e-05,0
16,97,3.5624674637801945e-05,0
17,97,0.10970140248537064,0
18,97,0.0003440522123128176,0
19,97,5.313019300956512e-06,0
20,97,0.06735362857580185,0
21,97,0.0002667976659722626,0
22,97,0.00024325403501279652,0
23,97,0.003439165884628892,0
24,97,0.024191029369831085,0
25,97,2.8395428671501577e-05,0
26,97,1.4537723700414062e-06,0
27,97,5.337566108210012e-05,0
28,97,0.08593396842479706,0
29,97,0.046838149428367615,0
30,97,0.04795590415596962,0
1,98,0.0029255494009703398,0
2,98,0.0003042014723177999,0
3,98,0.04836675524711609,0
4,98,6.321676482912153e-05,0
5,98,8.835051994537935e-05,0
6,98,0.0017049037851393223,0
7,98,6.747948646079749e-05,0
8,98,0.00012606376549229026,0
9,98,0.11360516399145126,0
10,98,5.758681436418556e-05,0
11,98,5.7867804571287706e-05,0
12,98,0.00020633016538340598,0
13,98,0.0032317524310201406,0
14,98,0.0002259388566017151,0
15,98,0.00013515856699086726,0
16,98,4.347107096691616e-05,0
17,98,0.06815172731876373,0
18,98,2.3725560822640546e-05,0
19,98,9.487443094258197e-06,0
20,98,0.06684461981058121,0
21,98,0.0002207297075074166,0
22,98,0.003507965477183461,0
23,98,0.0031255215872079134,0
24,98,0.05601663514971733,0
25,98,2.9301874747034162e-05,0
26,98,0.0017101768171414733,0
27,98,5.57989114895463e-05,0
28,98,0.0937722697854042,0
29,98,0.04036233201622963,0
30,98,0.024350831285119057,0
1,99,0.00815908145159483,0
2,99,0.000735509442165494,0
3,99,0.057533204555511475,0
4,99,4.871561486652354e-06,0
5,99,6.148862303234637e-05,0
6,99,0.013473712839186192,0
7,99,5.552896254812367e-05,0
8,99,0.0001972699974430725,0
9,99,0.1843186318874359,1
10,99,8.08318072813563e-05,0
11,99,6.584565562661737e-05,0
12,99,0.00033360160887241364,0
13,99,0.0030484171584248543,0
14,99,0.00019362897728569806,0
15,99,0.00012176684685982764,0
16,99,2.2870170141686685e-05,0
17,99,0.10026153177022934,0
18,99,0.00010589244629954919,0
19,99,1.9841441826429218e-05,0
20,99,0.08509470522403717,0
21,99,0.0006442562444135547,0
22,99,7.735359758953564e-06,0
23,99,0.00039453821955248713,0
24,99,0.035135284066200256,0
25,99,1.7452517568017356e-05,0
26,99,0.04525699466466904,1
27,99,6.612695869989693e-05,0
28,99,0.07072926312685013,0
29,99,0.03330933675169945,0
30,99,0.0398983359336853,0
1,100,0.003556393552571535,0
2,100,0.00016229589527938515,0
3,100,1.8704695321503095e-06,0
4,100,1.7260843378608115e-05,0
5,100,2.328966547793243e-05,0
6,100,0.009980246424674988,0
7,100,9.120727190747857e-05,0
8,100,4.1829182009678334e-05,0
9,100,0.12167839705944061,0
10,100,2.628646143421065e-05,0
11,100,6.067733920644969e-05,0
12,100,0.00010814907000167295,0
13,100,4.094454197911546e-06,0
14,100,0.00027138524455949664,0
15,100,8.965263259597123e-05,0
16,100,3.4407737985020503e-05,0
17,100,4.1278872231487185e-05,0
18,100,5.467314986162819e-05,0
19,100,0.0003605071979109198,0
20,100,0.04974251985549927,0
21,100,2.303134351677727e-05,0
22,100,0.001117454725317657,0
23,100,0.00012591510312631726,0
24,100,0.03291239216923714,0
25,100,1.1061402801715303e-05,0
26,100,0.0005857074866071343,0
27,100,2.5269471734645776e-05,0
28,100,0.04945214465260506,0
29,100,0.03694234415888786,0
30,100,0.03888881206512451,0
1,101,0.0034555948805063963,0
2,101,6.294388185779098e-06,0
3,101,0.029372476041316986,0
4,101,7.248637120937929e-05,0
5,101,2.6873811293626204e-05,0
6,101,0.0007567479042336345,0
7,101,8.65241963765584e-05,0
8,101,5.819282159791328e-05,0
9,101,0.1159038171172142,0
10,101,2.3638784114154987e-05,0
11,101,7.151576573960483e-05,0
12,101,0.0005675008287653327,0
13,101,0.01137769315391779,0
14,101,0.0002231413673143834,0
15,101,0.00012866946053691208,0
16,101,1.5966701539582573e-05,0
17,101,0.07301774621009827,0
18,101,0.00012316365609876812,0
19,101,0.0005161748849786818,0
20,101,0.04382738471031189,0
21,101,0.0002995218092110008,0
22,101,0.0026301343459635973,0
23,101,7.275794473571295e-07,0
24,101,0.02920873835682869,0
25,101,1.1641278433671687e-05,0
26,101,0.04703565314412117,1
27,101,3.5893732274416834e-05,0
28,101,0.05958639457821846,0
29,101,0.041515033692121506,0
30,101,0.04455667361617088,0
1,102,0.0061333077028393745,0
2,102,0.001609278842806816,0
3,102,1.2968769624421839e-05,0
4,102,7.355230627581477e-05,0
5,102,3.7925630749668926e-05,0
6,102,0.0021271193400025368,0
7,102,6.169303378555924e-05,0
8,102,0.0001905686513055116,0
9,102,0.04416537657380104,0
10,102,6.743109406670555e-05,0
11,102,0.0001263548620045185,0
12,102,9.985817541746655e-07,0
13,102,0.006633092183619738,0
14,102,0.0002219736052211374,0
15,102,0.00013303048035595566,0
16,102,2.268780372105539e-05,0
17,102,0.11540994048118591,0
18,102,5.7516805100021884e-05,0
19,102,2.7399088139645755e-05,0
20,102,0.09325765073299408,0
21,102,0.0009593036957085133,0
22,102,0.0006385992746800184,0
23,102,0.0017866663401946425,0
24,102,0.06539202481508255,0
25,102,2.4099519578157924e-05,0
26,102,0.02557753399014473,0
27,102,5.095216693007387e-06,0
28,102,0.06008116528391838,0
29,102,0.049198973923921585,0
30,102,0.04300892725586891,0
1,103,0.000526453135535121,0
2,103,0.00012319046072661877,0
3,103,0.03486314043402672,0
4,103,8.888514275895432e-05,0
5,103,9.020596735354047e-06,0
6,103,4.005982191301882e-06,0
7,103,3.622357780841412e-06,0
8,103,0.00010501488577574492,0
9,103,0.1448700875043869,0
10,103,3.54415133188013e-05,0
11,103,4.440200427779928e-05,0
12,103,0.0005979901179671288,0
13,103,0.013641881756484509,0
14,103,0.0002091674250550568,0
15,103,0.00015226232062559575,0
16,103,1.6385078197345138e-05,0
17,103,0.11478997021913528,0
18,103,0.0004334492841735482,0
19,103,0.0004803012707270682,0
20,103,0.05829675868153572,0
21,103,0.0012414625380188227,0
22,103,5.412693553807912e-06,0
23,103,0.0013388290535658598,0
24,103,0.06168673560023308,0
25,103,1.9174163753632456e-05,0
26,103,0.03965302184224129,1
27,103,4.783508484251797e-05,0
28,103,0.06756600737571716,0
29,103,0.053699664771556854,0
30,103,5.6134877013391815e-06,0
1,104,4.3288557208143175e-05,0
2,104,0.00012975584832020104,0
3,104,0.07845193147659302,0
4,104,2.6938880182569847e-05,0
5,104,5.6368215155089274e-05,0
6,104,1.2573722187880776e-06,0
7,104,5.70524534850847e-05,0
8,104,0.0001734190300339833,0
9,104,0.1266452521085739,1
10,104,3.185798414051533e-05,0
11,104,5.4254654969554394e-05,0
12,104,0.00016819431039039046,0
13,104,0.008847693912684917,0
14,104,0.00021830045443493873,0
15,104,5.5196258472278714e-05,0
16,104,2.217581459262874e-05,0
17,104,0.10541345924139023,0
18,104,0.00029816789901815355,0
19,104,0.00031333963852375746,0
20,104,0.037785403430461884,0
21,104,0.00014377525076270103,0
22,104,1.0765927981992718e-05,0
23,104,0.000679336953908205,0
24,104,0.05979062244296074,0
25,104,2.3938107915455475e-05,0
26,104,0.049278829246759415,1
27,104,2.82661676465068e-05,0
28,104,4.31030730396742e-06,0
29,104,0.030484220013022423,0
30,104,0.040259383618831635,0
1,105,3.5834487789543346e-05,0
2,105,0.00022869670647196472,0
3,105,0.06617911159992218,0
4,105,1.5801371773704886e-05,0
5,105,3.5767789086094126e-05,0
6,105,0.00032625262974761426,0
7,105,1.6365846022381447e-05,0
8,105,3.934867345378734e-05,0
9,105,0.13320018351078033,0
10,105,8.381685620406643e-05,0
11,105,6.836238753749058e-05,0
12,105,0.0003494564152788371,0
13,105,0.005547312553972006,0
14,105,0.0002824663824867457,0
15,105,0.00010280087008140981,0
16,105,3.3590371458558366e-05,0
17,105,0.12363280355930328,0
18,105,6.223122181836516e-05,0
19,105,0.00048298286856152117,0
20,105,0.07053879648447037,0
21,105,0.0010525048710405827,0
22,105,4.249518315191381e-05,0
23,105,0.0004675263480748981,0
24,105,2.4393889361817855e-06,0
25,105,2.590786971268244e-05,0
26,105,0.03731256723403931,1
27,105,3.882926466758363e-05,0
28,105,0.06816873699426651,0
29,105,0.07154050469398499,0
30,105,0.0005138841806910932,0
1,106,4.888590410700999e-05,0
2,106,3.577286406653002e-06,0
3,106,0.03528991714119911,0
4,106,9.868200140772387e-05,0
5,106,4.9376867536921054e-05,0
6,106,0.00011604707106016576,0
7,106,6.217336340341717e-05,0
8,106,1.3816178352499264e-06,0
9,106,4.007958068541484e-06,0
10,106,0.00022561130754183978,0
11,106,3.6623281630454585e-05,0
12,106,0.0004056700854562223,0
13,106,0.0025239905808120966,0
14,106,4.188068942312384e-06,0
15,106,0.00012338691158220172,0
16,106,6.436891271732748e-05,0
17,106,0.08786773681640625,0
18,106,5.737602987210266e-05,0
19,106,1.2913902764921659e-06,0
20,106,4.482638814806705e-06,0
21,106,1.9010057030754979e-06,0
22,106,0.001436079852283001,0
23,106,0.0015176408924162388,0
24,106,0.04442523419857025,0
25,106,2.122668593074195e-05,0
26,106,0.025364117696881294,1
27,106,4.9568043323233724e-05,0
28,106,0.07512600719928741,0
29,106,3.382601062185131e-05,0
30,106,0.03875061869621277,0
1,107,0.0018785074353218079,0
2,107,0.0002805503609124571,0
3,107,0.07175922393798828,0
4,107,0.00016077401232905686,0
5,107,4.28053863288369e-05,0
6,107,0.0038596587255597115,0
7,107,7.652664498891681e-05,0
8,107,0.00024439123808406293,0
9,107,0.02966640703380108,0
10,107,2.417233190499246e-05,0
11,107,0.0001524331164546311,0
12,107,3.947544246329926e-05,0
13,107,0.010084263980388641,0
14,107,0.00035239834687672555,0
15,107,6.496810965472832e-05,0
16,107,5.557600889005698e-05,0
17,107,1.154592519014841e-05,0
18,107,0.0006161952624097466,0
19,107,0.00029857654590159655,0
20,107,0.07525771856307983,0
21,107,0.0011371748987585306,0
22,107,0.0004470133571885526,0
23,107,0.0010818716837093234,0
24,107,0.040557462722063065,0
25,107,2.8428212317521684e-05,0
26,107,0.039769869297742844,1
27,107,4.237400571582839e-05,0
28,107,0.08857551962137222,0
29,107,0.05862466245889664,0
30,107,0.0260490570217371,0
1,108,0.008810303173959255,0
2,108,0.001073008868843317,0
3,108,0.044152338057756424,0
4,108,4.845937655773014e-05,0
5,108,8.828539284877479e-05,0
6,108,0.0005954502266831696,0
7,108,2.6335206712246872e-05,0
8,108,0.000135020338348113,0
9,108,0.0803069919347763,0
10,108,5.770380448666401e-05,0
11,108,7.033826113911346e-05,0
12,108,0.0003293031477369368,0
13,108,2.3435910406988114e-05,0
14,108,6.232113810256124e-05,0
15,108,0.00016052520368248224,0
16,108,2.828659489750862e-05,0
17,108,0.09540799260139465,0
18,108,0.0007348936633206904,0
19,108,0.0003428632044233382,0
20,108,0.05794521048665047,0
21,108,0.00018920909496955574,0
22,108,0.0006076759891584516,0
23,108,1.5902674931567162e-05,0
24,108,0.05031508952379227,0
25,108,2.5062094209715724e-05,0
26,108,2.482589025021298e-06,0
27,108,1.1208474461454898e-05,0
28,108,0.07512770593166351,0
29,108,0.03815107420086861,0
30,108,0.02719576470553875,0
1,109,0.004968226887285709,0
2,109,2.2138785880088108e-06,0
3,109,0.04114149510860443,0
4,109,3.427134652156383e-05,0
5,109,1.3687073987966869e-05,0
6,109,0.000520296161994338,0
7,109,4.199789691483602e-05,0
8,109,8.940208317653742e-06,0
9,109,0.035573314875364304,0
10,109,5.944485747022554e-05,0
11,109,8.739180339034647e-05,0
12,109,0.0005332737928256392,0
13,109,0.01464845985174179,0
14,109,0.00023093383060768247,0
15,109,0.00017776954337023199,0
16,109,2.0883569959551096e-05,0
17,109,0.07373110949993134,0
18,109,0.0002857950748875737,0
19,109,0.00016475608572363853,0
20,109,0.06783619523048401,0
21,109,0.00043345720041543245,0
22,109,1.834670729294885e-05,0
23,109,0.0018620091723278165,0
24,109,0.050226274877786636,0
25,109,3.21434490615502e-05,0
26,109,0.048741161823272705,1
27,109,4.405858999234624e-05,0
28,109,7.428144272125792e-06,0
29,109,0.06929443776607513,0
30,109,0.044109046459198,0
1,110,0.005959989037364721,0
2,110,0.0010221699485555291,0
3,110,0.07219937443733215,0
4,110,0.00014977371029090136,0
5,110,1.77944475581171e-05,0
6,110,0.01810711808502674,0
7,110,1.666026764723938e-05,0
8,110,7.031574205029756e-05,0
9,110,0.1480998992919922,0
10,110,3.284808190073818e-05,0
11,110,9.11648094188422e-05,0
12,110,0.0007343021570704877,0
13,110,0.011228542774915695,0
14,110,0.00010734843090176582,0
15,110,0.00012713606702163815,0
16,110,2.380316254857462e-05,0
17,110,0.11991997808218002,0
18,110,0.0005726864328607917,0
19,110,0.0004760113370139152,0
20,110,0.09067143499851227,0
21,110,2.36678010878677e-06,0
22,110,0.00013321787992026657,0
23,110,0.0027256482280790806,0
24,110,0.07199373841285706,0
25,110,3.1423798645846546e-05,0
26,110,0.019963202998042107,0
27,110,2.966254214697983e-05,0
28,110,0.0673009529709816,0
29,110,0.05900789797306061,0
30,110,0.03427659347653389,0
1,111,0.002571407938376069,0
2,111,1.6076744941528887e-05,0
3,111,0.03739122673869133,0
4,111,0.0001675630483077839,0
5,111,7.916624599602073e-05,0
6,111,0.003975528758019209,0
7,111,4.370270687559241e-07,0
8,111,0.00016845049685798585,0
9,111,2.574169684521621e-06,0
10,111,6.572600250365213e-05,0
11,111,2.3146647436078638e-05,0
12,111,0.0001590297615621239,0
13,111,0.017769666388630867,0
14,111,4.890496711595915e-05,0
15,111,0.00022923674259800464,0
16,111,8.463019912596792e-05,0
17,111,7.0881578722037375e-06,0
18,111,0.0005287181120365858,0
19,111,4.012842691736296e-05,0
20,111,5.203799082664773e-05,0
21,111,0.001992426346987486,0
22,111,0.0007920075440779328,0
23,111,0.0017870087176561356,0
24,111,0.05036601424217224,0
25,111,7.606891358591383e-06,0
26,111,0.07666537910699844,1
27,111,4.357324360171333e-05,0
28,111,0.047470804303884506,0
29,111,0.06123856455087662,0
30,111,1.2762148799083661e-05,0
1,112,0.0012326630530878901,0
2,112,0.000212857048609294,0
3,112,0.03784835711121559,0
4,112,0.00043673894833773375,0
5,112,4.108410212211311e-05,0
6,112,0.010470613837242126,0
7,112,4.327778879087418e-05,0
8,112,0.00012200125638628379,0
9,112,0.07246844470500946,0
10,112,1.977081410586834e-05,0
11,112,4.96609864057973e-05,0
12,112,0.0005786273977719247,0
13,112,0.00035413241130299866,0
14,112,0.00026197844999842346,0
15,112,0.00013381156895775348,0
16,112,3.712542093126103e-05,0
17,112,0.026607265695929527,0
18,112,0.0002589988289400935,0
19,112,0.0006130851688794792,0
20,112,0.010885268449783325,0
21,112,0.0009031819645315409,0
22,112,0.0007895364542491734,0
23,112,0.0017114488873630762,0
24,112,4.276046820450574e-05,0
25,112,1.6176161352632334e-06,0
26,112,0.04585017263889313,1
27,112,4.987390275346115e-05,0
28,112,0.07450766861438751,0
29,112,0.046192869544029236,0
30,112,0.04539055377244949,0
1,113,0.001381796901114285,0
2,113,0.000265769922407344,0
3,113,9.507239883532748e-05,0
4,113,0.00025677200756035745,0
5,113,3.102080154349096e-05,0
6,113,8.642452939966461e-07,0
7,113,5.91489442740567e-05,0
8,113,2.2606427592108957e-05,0
9,113,0.11227329820394516,1
10,113,4.880205597146414e-05,0
11,113,9.312939801020548e-05,0
12,113,0.00033485301537439227,0
13,113,1.039438029692974e-05,0
14,113,0.00036254595033824444,0
15,113,0.000204227733775042,0
16,113,5.723829963244498e-05,0
17,113,0.12049564719200134,0
18,113,4.467291000764817e-05,0
19,113,0.0007698098197579384,0
20,113,0.05412658303976059,0
21,113,0.0028233989141881466,0
22,113,0.0012854679953306913,0
23,113,0.0016436909791082144,0
24,113,0.09006600081920624,0
25,113,3.7516976590268314e-05,0
26,113,0.05755229666829109,1
27,113,3.568326064851135e-05,0
28,113,0.07422412931919098,0
29,113,5.0843609642470255e-05,0
30,113,0.0294035617262125,0
1,114,0.0008116845274344087,0
2,114,1.4705879038956482e-06,0
3,114,6.536268483614549e-05,0
4,114,0.00022733755758963525,0
5,114,3.461287633399479e-05,0
6,114,0.011266383342444897,0
7,114,0.0001225630840053782,0
8,114,3.922349787899293e-05,0
9,114,0.10465331375598907,0
10,114,4.410823748912662e-06,0
11,114,3.813088915194385e-05,0
12,114,0.0005346359685063362,0
13,114,7.673549589526374e-06,0
14,114,9.96119124465622e-05,0
15,114,6.766879960196093e-05,0
16,114,2.1074269170640036e-05,0
17,114,0.11864697188138962,0
18,114,0.0006104426574893296,0
19,114,0.0003044510667677969,0
20,114,7.637748240085784e-06,0
21,114,0.0011529931798577309,0
22,114,0.0025224785786122084,0
23,114,0.000474265543743968,0
24,114,0.09606757014989853,0
25,114,2.9896016712882556e-05,0
26,114,0.006772120017558336,0
27,114,1.236681782756932e-05,0
28,114,0.05401669070124626,0
29,114,0.05123518779873848,0
30,114,0.04251501336693764,0
1,115,2.395990668446757e-05,0
2,115,0.0002072207716992125,0
3,115,0.024350939318537712,0
4,115,4.21886688855011e-05,0
5,115,5.861207318957895e-05,0
6,115,0.002376832300797105,0
7,115,8.538104157196358e-05,0
8,115,0.00016239202523138374,0
9,115,0.0754939392209053,0
10,115,2.689861139515415e-05,0
11,115,9.024104656418785e-05,0
12,115,0.0004490613064263016,0
13,115,0.016901163384318352,0
14,115,0.00037865369813516736,0
15,115,0.00011635850387392566,0
16,115,4.922956941300072e-05,0
17,115,0.021740863099694252,0
18,115,0.0004556099302135408,0
19,115,0.0005014169146306813,0
20,115,2.5198032744810916e-06,0
21,115,9.803658940654714e-06,0
22,115,0.00028587158885784447,0
23,115,8.868848090060055e-05,0
24,115,4.569498287310125e-06,0
25,115,1.4160718819766771e-05,0
26,115,0.03586684539914131,0
27,115,1.3665542610397097e-05,0
28,115,0.015465324744582176,0
29,115,0.0649431049823761,0
30,115,1.0886645895880065e-06,0
1,116,0.00019259945838712156,0
2,116,0.0001604058052180335,0
3,116,3.938790996471653e-06,0
4,116,0.00011825179535662755,0
5,116,6.343537825159729e-05,0
6,116,0.0015984163619577885,0
7,116,5.907573358854279e-05,0
8,116,6.337473314488307e-05,0
9,116,0.11032166332006454,1
10,116,0.00016574669280089438,0
11,116,0.00012008313206024468,0
12,116,8.8840039097704e-05,0
13,116,0.020227821543812752,0
14,116,0.00014850396837573498,0
15,116,0.00017023770487867296,0
16,116,8.344150410266593e-05,0
17,116,0.10299194604158401,0
18,116,0.0001505971304140985,0
19,116,0.0004029080446343869,0
20,116,0.062194108963012695,0
21,116,0.0009959047893062234,0
22,116,0.002540718065574765,0
23,116,0.002555376384407282,0
24,116,1.2472392882045824e-05,0
25,116,3.617547554313205e-05,0
26,116,0.0485583059489727,1
27,116,5.258193414192647e-05,0
28,116,1.224304583047342e-06,0
29,116,0.0561709851026535,0
30,116,4.032209744764259e-06,0
1,117,0.0063868374563753605,0
2,117,9.495973245066125e-06,0
3,117,0.07693644613027573,0
4,117,8.15391176729463e-05,0
5,117,4.3523137719603255e-05,0
6,117,0.023771097883582115,0
7,117,3.354413638589904e-05,0
8,117,0.0001722967135719955,0
9,117,0.024300312623381615,0
10,117,3.256367563153617e-05,0
11,117,0.00011033028567908332,0
12,117,0.00041799573227763176,0
13,117,0.018577836453914642,0
14,117,0.00029504383564926684,0
15,117,5.5708700529066846e-05,0
16,117,0.00010941039363387972,0
17,117,0.1016443595290184,0
18,117,0.0002289325639139861,0
19,117,2.253453385492321e-05,0
20,117,0.06619993597269058,0
21,117,0.0016999036306515336,0
22,117,9.54102688410785e-06,0
23,117,4.2086518078576773e-05,0
24,117,8.319623390207198e-08,0
25,117,2.16785520024132e-05,0
26,117,0.016966501250863075,0
27,117,3.6402310797711834e-05,0
28,117,1.8194092490375624e-06,0
29,117,0.06165055185556412,0
30,117,3.511846955461806e-07,0
1,118,0.013137954287230968,0
2,118,2.8213737095938995e-05,0
3,118,0.022714341059327126,0
4,118,0.0007478735060431063,0
5,118,3.4154167224187404e-05,0
6,118,0.013374579139053822,0
7,118,0.0002155191032215953,0
8,118,0.00018636502500157803,0
9,118,2.055145614576759e-06,0
10,118,8.483493002131581e-05,0
11,118,6.407454202417284e-05,0
12,118,0.0002591832890175283,0
13,118,0.007619277574121952,0
14,118,0.00022596657800022513,0
15,118,8.806808295958035e-07,0
16,118,5.945823431829922e-05,0
17,118,0.14582696557044983,0
18,118,0.0004050373681820929,0
19,118,0.0001767713256413117,0
20,118,0.06565169245004654,0
21,118,0.00013464817311614752,0
22,118,0.0006709605222567916,0
